S6_ORTHO_001-01_2014.04.20_RD_12bit_RGBI_6m,141.66 ,16-10-2015
S6_ORTHO_133-01_2015.06.10_RD_12bit_RGBI_6m,65.9 ,01-08-2015
S6_ORTHO_134-01_2015.06.10_RD_12bit_RGBI_6m,116.83 ,01-08-2015
S6_ORTHO_135-01_2014.07.19_RD_12bit_RGBI_6m,141.49 ,22-10-2015
S6_ORTHO_136-01_2014.07.19_RD_12bit_RGBI_6m,115 ,22-10-2015
S6_ORTHO_136-01_2016.09.08_RD_12bit_RGBI_6m,214.49 ,16-09-2016
S6_ORTHO_137-01_2014.07.19_RD_12bit_RGBI_6m,94.39 ,22-10-2015
S6_ORTHO_137-01_2016.09.08_RD_12bit_RGBI_6m,309.29 ,16-09-2016
S6_ORTHO_138-01_2016.09.08_RD_12bit_RGBI_6m,267.56 ,16-09-2016
S6_ORTHO_139-01_2014.07.23_RD_12bit_RGBI_6m,84.77 ,22-10-2015
S6_ORTHO_139-01_2016.09.08_RD_12bit_RGBI_6m,148.36 ,16-09-2016
S6_ORTHO_140-01_2014.07.23_RD_12bit_RGBI_6m,139.03 ,22-10-2015
S6_ORTHO_140-01_2016.09.08_RD_12bit_RGBI_6m,96.23 ,16-09-2016
S6_ORTHO_141-01_2014.07.23_RD_12bit_RGBI_6m,103.64 ,22-10-2015
S6_ORTHO_141-01_2016.09.08_RD_12bit_RGBI_6m,250 Kb	16-09-2016
S6_ORTHO_142-01_2014.07.23_RD_12bit_RGBI_6m,165.73 ,22-10-2015
S6_ORTHO_142-01_2016.09.08_RD_12bit_RGBI_6m,5.72 ,16-09-2016
S6_ORTHO_143-01_2014.07.23_RD_12bit_RGBI_6m,164.11 ,22-10-2015
S6_ORTHO_143-01_2016.09.08_RD_12bit_RGBI_6m,82.01 ,16-09-2016
S6_ORTHO_144-01_2014.07.23_RD_12bit_RGBI_6m,26.9 ,22-10-2015
S6_ORTHO_145-01_2014.07.23_RD_12bit_RGBI_6m,71.73 ,22-10-2015
S6_ORTHO_146-01_2014.07.23_RD_12bit_RGBI_6m,156.69 ,22-10-2015
S6_ORTHO_146-01_2016.09.10_RD_12bit_RGBI_6m,124.55 ,16-09-2016
S6_ORTHO_147-01_2014.07.23_RD_12bit_RGBI_6m,123.5 ,22-10-2015
S6_ORTHO_147-01_2015.06.12_RD_12bit_RGBI_6m,107.76 ,03-08-2015
S6_ORTHO_147-01_2016.09.13_RD_12bit_RGBI_6m,144.8 ,16-09-2016
S6_ORTHO_148-01_2014.07.24_RD_12bit_RGBI_6m,57.86 ,22-10-2015
S6_ORTHO_148-01_2015.06.12_RD_12bit_RGBI_6m,53.06 ,03-08-2015
S6_ORTHO_148-01_2016.10.04_RD_12bit_RGBI_6m,262.84 ,13-10-2016
S6_ORTHO_149-01_2014.08.02_RD_12bit_RGBI_6m,100.33 ,14-10-2015
S6_ORTHO_149-01_2015.06.12_RD_12bit_RGBI_6m,136.68 ,06-07-2015
S6_ORTHO_150-01_2014.08.02_RD_12bit_RGBI_6m,154.77 ,14-10-2015
S6_ORTHO_150-01_2015.06.12_RD_12bit_RGBI_6m,130.59 ,03-08-2015
S6_ORTHO_151-01_2014.08.02_RD_12bit_RGBI_6m,140.78 ,14-10-2015
S6_ORTHO_151-01_2015.06.12_RD_12bit_RGBI_6m,71.29 ,03-08-2015
S6_ORTHO_152-01_2014.08.02_RD_12bit_RGBI_6m,92.14 ,14-10-2015
S6_ORTHO_152-01_2015.06.15_RD_12bit_RGBI_6m,65.72 ,03-08-2015
S6_ORTHO_153-01_2015.05.15_RD_12bit_RGBI_6m,166.8 ,06-07-2015
S6_ORTHO_154-01_2015.06.27_RD_12bit_RGBI_6m,113.55 ,03-08-2015
S6_ORTHO_154-01_2016.10.06_RD_12bit_RGBI_6m,145.51 ,13-10-2016
S6_ORTHO_155-01_2014.08.02_RD_12bit_RGBI_6m,151.41 ,14-10-2015
S6_ORTHO_155-01_2015.06.29_RD_12bit_RGBI_6m,9.64 ,03-08-2015
S6_ORTHO_155-01_2016.10.16_RD_12bit_RGBI_6m,107.67 ,20-10-2016
S6_ORTHO_156-01_2014.08.04_RD_12bit_RGBI_6m,68.01 ,14-10-2015
S6_ORTHO_156-01_2015.06.29_RD_12bit_RGBI_6m,97.18 ,03-08-2015
S6_ORTHO_156-01_2016.10.16_RD_12bit_RGBI_6m,81.22 ,20-10-2016
S6_ORTHO_157-01_2014.08.04_RD_12bit_RGBI_6m,49.18 ,14-10-2015
S6_ORTHO_157-01_2016.10.16_RD_12bit_RGBI_6m,153.11 ,20-10-2016
S6_ORTHO_158-01_2014.08.04_RD_12bit_RGBI_6m,153.81 ,14-10-2015
S6_ORTHO_158-01_2016.10.16_RD_12bit_RGBI_6m,153.84 ,20-10-2016
S6_ORTHO_159-01_2014.08.04_RD_12bit_RGBI_6m,167.19 ,14-10-2015
S6_ORTHO_159-01_2016.10.16_RD_12bit_RGBI_6m,159.25 ,20-10-2016
S6_ORTHO_160-01_2015.07.01_RD_12bit_RGBI_6m,68 Kb	22-07-2015
S6_ORTHO_160-01_2016.10.16_RD_12bit_RGBI_6m,101.09 ,20-10-2016
S6_ORTHO_161-01_2014.08.07_RD_12bit_RGBI_6m,144.01 ,14-10-2015
S6_ORTHO_161-01_2015.07.01_RD_12bit_RGBI_6m,4.39 ,22-07-2015
S6_ORTHO_162-01_2015.07.01_RD_12bit_RGBI_6m,155.78 ,22-07-2015
S6_ORTHO_162-01_2016.10.23_RD_12bit_RGBI_6m,149.55 ,25-10-2016
S6_ORTHO_163-01_2015.07.01_RD_12bit_RGBI_6m,137.25 ,22-07-2015
S6_ORTHO_163-01_2016.10.23_RD_12bit_RGBI_6m,150.15 ,25-10-2016
S6_ORTHO_164-01_2015.07.01_RD_12bit_RGBI_6m,101.38 ,22-07-2015
S6_ORTHO_165-01_2015.07.01_RD_12bit_RGBI_6m,70.03 ,22-07-2015
S6_ORTHO_166-01_2014.08.09_RD_12bit_RGBI_6m,49.62 ,14-10-2015
S6_ORTHO_166-01_2015.07.01_RD_12bit_RGBI_6m,149.18 ,29-07-2015
S6_ORTHO_167-01_2014.08.09_RD_12bit_RGBI_6m,123.82 ,14-10-2015
S6_ORTHO_167-01_2015.07.01_RD_12bit_RGBI_6m,150.76 ,22-07-2015
S6_ORTHO_168-01_2015.07.01_RD_12bit_RGBI_6m,93.85 ,22-07-2015
S6_ORTHO_171-01_2014.08.09_RD_12bit_RGBI_6m,50.35 ,14-10-2015
S6_ORTHO_172-01_2014.08.11_RD_12bit_RGBI_6m,35.97 ,14-10-2015
S6_ORTHO_173-01_2014.08.11_RD_12bit_RGBI_6m,78.07 ,14-10-2015
S6_ORTHO_174-01_2014.08.11_RD_12bit_RGBI_6m,151.13 ,14-10-2015
S6_ORTHO_175-01_2014.08.11_RD_12bit_RGBI_6m,163.83 ,14-10-2015
S6_ORTHO_177-01_2015.07.03_RD_12bit_RGBI_6m,130.91 ,29-07-2015
S6_ORTHO_178-01_2015.07.06_RD_12bit_RGBI_6m,40.47 ,29-07-2015
S6_ORTHO_181-01_2015.07.11_RD_12bit_RGBI_6m,151.62 ,22-07-2015
S6_ORTHO_182-01_2014.08.11_RD_12bit_RGBI_6m,127.7 ,14-10-2015
S6_ORTHO_182-01_2015.07.11_RD_12bit_RGBI_6m,62.48 ,22-07-2015
S6_ORTHO_183-01_2014.08.11_RD_12bit_RGBI_6m,114.01 ,14-10-2015
S6_ORTHO_183-01_2015.07.11_RD_12bit_RGBI_6m,143.03 ,29-07-2015
S6_ORTHO_184-01_2015.08.01_RD_12bit_RGBI_6m,75.28 ,28-08-2015
S6_ORTHO_186-01_2015.08.01_RD_12bit_RGBI_6m,102.26 ,28-08-2015
S6_ORTHO_187-01_2015.08.03_RD_12bit_RGBI_6m,101.85 ,28-08-2015
S6_ORTHO_188-01_2015.08.03_RD_12bit_RGBI_6m,134.8 ,28-08-2015
S6_ORTHO_189-01_2015.08.03_RD_12bit_RGBI_6m,110.2 ,28-08-2015
S6_ORTHO_190-01_2015.08.03_RD_12bit_RGBI_6m,97.33 ,28-08-2015
S6_ORTHO_191-01_2015.08.03_RD_12bit_RGBI_6m,97.86 ,28-08-2015
S6_ORTHO_193-01_2014.04.25_RD_12bit_RGBI_6m,385.31 ,16-10-2015
S6_ORTHO_206-01_2014.08.21_RD_12bit_RGBI_6m,106.25 ,14-10-2015
S6_ORTHO_207-01_2014.08.21_RD_12bit_RGBI_6m,158.14 ,14-10-2015
S6_ORTHO_208-01_2014.08.21_RD_12bit_RGBI_6m,106.33 ,14-10-2015
S6_ORTHO_209-01_2014.08.21_RD_12bit_RGBI_6m,56.71 ,14-10-2015
S6_ORTHO_210-01_2014.08.21_RD_12bit_RGBI_6m,46.4 ,14-10-2015
S6_ORTHO_212-01_2014.08.23_RD_12bit_RGBI_6m,45.62 ,14-10-2015
S6_ORTHO_213-01_2014.08.23_RD_12bit_RGBI_6m,132.41 ,14-10-2015
S6_ORTHO_214-01_2014.08.23_RD_12bit_RGBI_6m,148.98 ,14-10-2015
S6_ORTHO_214-01_2015.08.13_RD_12bit_RGBI_6m,49.98 ,28-08-2015
S6_ORTHO_215-01_2014.08.26_RD_12bit_RGBI_6m,105.21 ,14-10-2015
S6_ORTHO_215-01_2015.08.20_RD_12bit_RGBI_6m,129.3 ,28-08-2015
S6_ORTHO_216-01_2014.09.02_RD_12bit_RGBI_6m,68.13 ,14-10-2015
S6_ORTHO_216-01_2015.08.20_RD_12bit_RGBI_6m,154.7 ,28-08-2015
S6_ORTHO_217-01_2014.09.04_RD_12bit_RGBI_6m,24.05 ,14-10-2015
S6_ORTHO_217-01_2015.08.22_RD_12bit_RGBI_6m,50.14 ,28-08-2015
S6_ORTHO_218-01_2014.09.04_RD_12bit_RGBI_6m,143.36 ,14-10-2015
S6_ORTHO_218-01_2015.08.22_RD_12bit_RGBI_6m,112.45 ,28-08-2015
S6_ORTHO_219-01_2014.09.04_RD_12bit_RGBI_6m,151.54 ,14-10-2015
S6_ORTHO_220-01_2014.09.04_RD_12bit_RGBI_6m,49.17 ,14-10-2015
S6_ORTHO_221-01_2014.09.04_RD_12bit_RGBI_6m,92.64 ,14-10-2015
S6_ORTHO_222-01_2014.09.04_RD_12bit_RGBI_6m,157.57 ,14-10-2015
S6_ORTHO_223-01_2014.09.04_RD_12bit_RGBI_6m,161.08 ,14-10-2015
S6_ORTHO_224-01_2014.09.04_RD_12bit_RGBI_6m,161.56 ,14-10-2015
S6_ORTHO_225-01_2014.09.04_RD_12bit_RGBI_6m,135.69 ,14-10-2015
S6_ORTHO_226-01_2014.09.06_RD_12bit_RGBI_6m,154.01 ,14-10-2015
S6_ORTHO_226-01_2015.09.10_RD_12bit_RGBI_6m,132.78 ,09-10-2015
S6_ORTHO_227-01_2014.09.06_RD_12bit_RGBI_6m,147.93 ,14-10-2015
S6_ORTHO_227-01_2015.09.10_RD_12bit_RGBI_6m,104.21 ,09-10-2015
S6_ORTHO_228-01_2015.09.10_RD_12bit_RGBI_6m,75.61 ,09-10-2015
S6_ORTHO_240-01_2015.09.29_RD_12bit_RGBI_6m,123.09 ,09-10-2015
S6_ORTHO_241-01_2015.09.29_RD_12bit_RGBI_6m,90.38 ,09-10-2015
S6_ORTHO_242-01_2015.09.29_RD_12bit_RGBI_6m,129.22 ,09-10-2015
S6_ORTHO_243-01_2015.10.01_RD_12bit_RGBI_6m,134.84 ,23-10-2015
S6_ORTHO_244-01_2015.10.01_RD_12bit_RGBI_6m,106.51 ,23-10-2015
S6_ORTHO_245-01_2015.10.01_RD_12bit_RGBI_6m,145.64 ,23-10-2015
S6_ORTHO_246-01_2015.10.01_RD_12bit_RGBI_6m,116.16 ,23-10-2015
S6_ORTHO_247-01_2015.10.01_RD_12bit_RGBI_6m,56.2 ,23-10-2015
S6_ORTHO_253-01_2014.09.09_RD_12bit_RGBI_6m,120.74 ,14-10-2015
S6_ORTHO_255-01_2014.09.11_RD_12bit_RGBI_6m,146.81 ,14-10-2015
S6_ORTHO_256-01_2014.09.11_RD_12bit_RGBI_6m,146.62 ,14-10-2015
S6_ORTHO_257-01_2015.10.04_RD_12bit_RGBI_6m,10.09 ,23-10-2015
S6_ORTHO_258-01_2014.09.16_RD_12bit_RGBI_6m,146.73 ,14-10-2015
S6_ORTHO_260-01_2014.09.18_RD_12bit_RGBI_6m,104.73 ,14-10-2015
S6_ORTHO_260-01_2015.10.11_RD_12bit_RGBI_6m,122.72 ,23-10-2015
S6_ORTHO_261-01_2014.09.18_RD_12bit_RGBI_6m,155.16 ,14-10-2015
S6_ORTHO_261-01_2015.10.11_RD_12bit_RGBI_6m,89.61 ,23-10-2015
S6_ORTHO_262-01_2014.09.18_RD_12bit_RGBI_6m,154.62 ,14-10-2015
S6_ORTHO_262-01_2015.10.11_RD_12bit_RGBI_6m,102.11 ,23-10-2015
S6_ORTHO_263-01_2014.09.18_RD_12bit_RGBI_6m,34.17 ,14-10-2015
S6_ORTHO_263-01_2015.10.27_RD_12bit_RGBI_6m,80.69 ,28-10-2015
S6_ORTHO_264-01_2015.10.27_RD_12bit_RGBI_6m,152.88 ,28-10-2015
S6_ORTHO_265-01_2014.09.18_RD_12bit_RGBI_6m,94.67 ,14-10-2015
S6_ORTHO_265-01_2015.10.27_RD_12bit_RGBI_6m,140.11 ,28-10-2015
S6_ORTHO_266-01_2014.09.18_RD_12bit_RGBI_6m,146.49 ,14-10-2015
S6_ORTHO_267-01_2014.09.18_RD_12bit_RGBI_6m,160.75 ,14-10-2015
S6_ORTHO_268-01_2014.09.18_RD_12bit_RGBI_6m,90.25 ,14-10-2015
S6_ORTHO_269-01_2014.10.04_RD_12bit_RGBI_6m,88.52 ,14-10-2015
S6_ORTHO_272-01_2014.10.10_RD_12bit_RGBI_6m,38.71 ,14-10-2015
S6_ORTHO_272-01_2015.11.01_RD_12bit_RGBI_6m,161.85 ,11-11-2015
S6_ORTHO_273-01_2014.10.10_RD_12bit_RGBI_6m,78.16 ,14-10-2015
S6_ORTHO_273-01_2015.11.01_RD_12bit_RGBI_6m,141.29 ,11-11-2015
S6_ORTHO_274-01_2015.11.01_RD_12bit_RGBI_6m,43.12 ,11-11-2015
S6_ORTHO_275-01_2014.10.10_RD_12bit_RGBI_6m,126.71 ,14-10-2015
S6_ORTHO_275-01_2015.11.01_RD_12bit_RGBI_6m,104.11 ,11-11-2015
S6_ORTHO_276-01_2015.11.01_RD_12bit_RGBI_6m,40.7 ,11-11-2015
S6_ORTHO_279-01_2015.11.03_RD_12bit_RGBI_6m,154.15 ,11-11-2015
S6_ORTHO_280-01_2014.10.14_RD_12bit_RGBI_6m,108.07 ,14-10-2015
S6_ORTHO_280-01_2015.11.03_RD_12bit_RGBI_6m,157.55 ,11-11-2015
S6_ORTHO_281-01_2015.11.03_RD_12bit_RGBI_6m,109.84 ,11-11-2015
S6_ORTHO_282-01_2014.10.14_RD_12bit_RGBI_6m,133.53 ,14-10-2015
S6_ORTHO_282-01_2015.11.03_RD_12bit_RGBI_6m,53.78 ,11-11-2015
S6_ORTHO_283-01_2015.11.01_RD_12bit_RGBI_6m,150.82 ,11-11-2015
S6_ORTHO_297-01_2015.12.04_RD_12bit_RGBI_6m,115.05 ,09-12-2015
S6_ORTHO_298-01_2014.10.28_RD_12bit_RGBI_6m,74.8 ,14-10-2015
S6_ORTHO_298-01_2015.12.04_RD_12bit_RGBI_6m,158.31 ,09-12-2015
S6_ORTHO_299-01_2014.10.28_RD_12bit_RGBI_6m,152.68 ,14-10-2015
S6_ORTHO_299-01_2015.12.04_RD_12bit_RGBI_6m,169.81 ,09-12-2015
S6_ORTHO_300-01_2015.12.04_RD_12bit_RGBI_6m,101.63 ,09-12-2015
S6_ORTHO_301-01_2015.12.04_RD_12bit_RGBI_6m,152.97 ,09-12-2015
S6_ORTHO_302-01_2015.12.04_RD_12bit_RGBI_6m,126.13 ,09-12-2015
S6_ORTHO_303-01_2015.12.04_RD_12bit_RGBI_6m,74.75 ,09-12-2015
S6_ORTHO_304-01_2014.11.02_RD_12bit_RGBI_6m,141.72 ,08-10-2015
S6_ORTHO_304-01_2015.12.04_RD_12bit_RGBI_6m,148.92 ,09-12-2015
S6_ORTHO_305-01_2014.11.02_RD_12bit_RGBI_6m,116.71 ,08-10-2015
S6_ORTHO_305-01_2015.12.04_RD_12bit_RGBI_6m,133.72 ,09-12-2015
S6_ORTHO_306-01_2014.11.02_RD_12bit_RGBI_6m,164.17 ,08-10-2015
S6_ORTHO_306-01_2015.12.04_RD_12bit_RGBI_6m,9.08 ,09-12-2015
S6_ORTHO_307-01_2014.11.02_RD_12bit_RGBI_6m,155.83 ,08-10-2015
S6_ORTHO_307-01_2015.12.04_RD_12bit_RGBI_6m,46.61 ,09-12-2015
S6_ORTHO_308-01_2015.12.04_RD_12bit_RGBI_6m,100.25 ,09-12-2015
S6_ORTHO_309-01_2014.11.02_RD_12bit_RGBI_6m,130.63 ,08-10-2015
S6_ORTHO_311-01_2014.11.02_RD_12bit_RGBI_6m,152.28 ,08-10-2015
S6_ORTHO_312-01_2014.11.02_RD_12bit_RGBI_6m,100.68 ,08-10-2015
S6_ORTHO_315-01_2014.11.02_RD_12bit_RGBI_6m,163.74 ,08-10-2015
S6_ORTHO_318-01_2014.11.09_RD_12bit_RGBI_6m,69.22 ,08-10-2015
S6_ORTHO_319-01_2016.01.08_RD_12bit_RGBI_6m,147.32 ,11-01-2016
S6_ORTHO_320-01_2016.01.08_RD_12bit_RGBI_6m,122.58 ,11-01-2016
S6_ORTHO_321-01_2016.01.08_RD_12bit_RGBI_6m,93.89 ,11-01-2016
S6_ORTHO_322-01_2016.01.08_RD_12bit_RGBI_6m,63.32 ,11-01-2016
S6_ORTHO_323-01_2016.01.08_RD_12bit_RGBI_6m,90.22 ,11-01-2016
S6_ORTHO_324-01_2016.01.08_RD_12bit_RGBI_6m,44.44 ,11-01-2016
S6_ORTHO_334-01_2016.01.28_RD_12bit_RGBI_6m,78.45 ,29-01-2016
S6_ORTHO_335-01_2016.01.28_RD_12bit_RGBI_6m,110.15 ,29-01-2016
S6_ORTHO_336-01_2016.01.28_RD_12bit_RGBI_6m,138.64 ,29-01-2016
S6_ORTHO_346-01_2014.11.21_RD_12bit_RGBI_6m,140.57 ,08-10-2015
S6_ORTHO_347-01_2014.11.21_RD_12bit_RGBI_6m,81.3 ,08-10-2015
S6_ORTHO_348-01_2014.11.21_RD_12bit_RGBI_6m,124.34 ,08-10-2015
S6_ORTHO_350-01_2014.11.21_RD_12bit_RGBI_6m,120.32 ,08-10-2015
S6_ORTHO_351-01_2014.11.21_RD_12bit_RGBI_6m,146.72 ,08-10-2015
S6_ORTHO_352-01_2014.11.21_RD_12bit_RGBI_6m,150.91 ,08-10-2015
S6_ORTHO_353-01_2014.12.01_RD_12bit_RGBI_6m,149.57 ,06-10-2015
S6_ORTHO_360-01_2014.12.10_RD_12bit_RGBI_6m,124.64 ,06-10-2015
S6_ORTHO_361-01_2014.12.10_RD_12bit_RGBI_6m,31.47 ,06-10-2015
S6_ORTHO_364-01_2014.12.14_RD_12bit_RGBI_6m,147.77 ,06-10-2015
S6_ORTHO_370-01_2014.12.26_RD_12bit_RGBI_6m,142.22 ,06-10-2015
S6_ORTHO_372-01_2014.12.26_RD_12bit_RGBI_6m,107.71 ,06-10-2015
S6_ORTHO_374-01_2014.12.26_RD_12bit_RGBI_6m,120.14 ,06-10-2015
S6_ORTHO_375-01_2014.12.26_RD_12bit_RGBI_6m,126.44 ,06-10-2015
S6_ORTHO_376-01_2014.12.26_RD_12bit_RGBI_6m,99.43 ,06-10-2015
S6_ORTHO_385-01_2014.12.29_RD_12bit_RGBI_6m,20.38 ,06-10-2015
S6_ORTHO_386-01_2014.12.26_RD_12bit_RGBI_6m,90.96 ,06-10-2015
S6_ORTHO_387-01_2014.12.26_RD_12bit_RGBI_6m,10.12 ,06-10-2015
S6_ORTHO_393-01_2015.01.05_RD_12bit_RGBI_6m,1.26 ,06-10-2015
S6_ORTHO_395-01_2015.01.05_RD_12bit_RGBI_6m,107.02 ,06-10-2015
S6_ORTHO_396-01_2015.01.05_RD_12bit_RGBI_6m,12.19 ,06-10-2015
S6_ORTHO_397-01_2015.01.05_RD_12bit_RGBI_6m,12.16 ,06-10-2015
S6_ORTHO_398-01_2015.01.05_RD_12bit_RGBI_6m,129.91 ,06-10-2015
S6_ORTHO_399-01_2015.01.05_RD_12bit_RGBI_6m,142.2 ,06-10-2015
S6_ORTHO_400-01_2015.01.05_RD_12bit_RGBI_6m,149.97 ,06-10-2015
S6_ORTHO_401-01_2015.01.05_RD_12bit_RGBI_6m,124.1 ,06-10-2015
S6_ORTHO_413-01_2015.01.10_RD_12bit_RGBI_6m,28.94 ,06-10-2015
S6_ORTHO_414-01_2015.01.12_RD_12bit_RGBI_6m,38.07 ,06-10-2015
S6_ORTHO_415-01_2015.01.14_RD_12bit_RGBI_6m,118.79 ,06-10-2015
S6_ORTHO_416-01_2015.01.14_RD_12bit_RGBI_6m,88.49 ,06-10-2015
S6_ORTHO_418-01_2015.01.17_RD_12bit_RGBI_6m,65.55 ,06-10-2015
S6_ORTHO_419-01_2015.01.19_RD_12bit_RGBI_6m,22.55 ,06-10-2015
S6_ORTHO_420-01_2015.01.24_RD_12bit_RGBI_6m,44.74 ,06-10-2015
S6_ORTHO_421-01_2015.01.31_RD_12bit_RGBI_6m,44.29 ,06-10-2015
S6_ORTHO_432-01_2015.02.12_RD_12bit_RGBI_6m,14.8 ,06-10-2015
S6_ORTHO_433-01_2015.02.12_RD_12bit_RGBI_6m,124.71 ,06-10-2015
S6_ORTHO_434-01_2015.02.12_RD_12bit_RGBI_6m,141.32 ,06-10-2015
S6_ORTHO_438-01_2015.02.16_RD_12bit_RGBI_6m,156.95 ,06-10-2015
S6_ORTHO_441-01_2015.02.16_RD_12bit_RGBI_6m,160.49 ,06-10-2015
S6_ORTHO_442-01_2015.02.16_RD_12bit_RGBI_6m,102.18 ,29-07-2015
S6_ORTHO_443-01_2015.02.16_RD_12bit_RGBI_6m,141.3 ,06-10-2015
S6_ORTHO_447-01_2015.02.17_RD_12bit_RGBI_6m,17.61 ,06-10-2015
S6_ORTHO_448-01_2015.02.17_RD_12bit_RGBI_6m,52.16 ,06-10-2015